id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
623638,SOM-2026-1-750-88,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,3,"""Hiiraan News,2026-03-27,NISA claims to have killed Al-Shabaab leaders responsible for suicide bombings and international relations"";""Goobjoog News,2026-03-27,NISA kills senior Al-Shabaab leaders"";""AllAfrica,2026-03-27,Somali Intelligence Says Two Al-Shabaab Leaders Killed in Operations""",Hiiraan News;Goobjoog News;AllAfrica,2026-03-27;2026-03-27;2026-03-27,NISA claims to have killed Al-Shabaab leaders responsible for suicide bombings and international relations;NISA kills senior Al-Shabaab leaders;Somali Intelligence Says Two Al-Shabaab Leaders Killed in Operations,The National Intelligence Agency (NISA),2,Ugunji village,Ugunji area,Lower Shabelle region,Qoryoley district,1.873490,44.722639,POINT (44.722639 1.87349),132210,Somalia,520,Africa,1,1,2026-03-15 00:00:00.000,2026-03-15 00:00:00.000,0,1,0,0,1,1,1,520,
623933,SOM-2026-1-750-105,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""Somali National News Agency (SONNA),2026-03-15,Somali National Army Neutralizes Nine Al-Shabaab Militants in The Lower Shabelle Region"";""Xinhua News Agency,2026-03-16,Security forces kill 9 al-Shabab militants in southern Somalia""",Somali National News Agency (SONNA);Xinhua News Agency,2026-03-15;2026-03-16,Somali National Army Neutralizes Nine Al-Shabaab Militants in The Lower Shabelle Region;Security forces kill 9 al-Shabab militants in southern Somalia,the Ministry of Defense,1,Busley Da'Ud village,village of Busley Daud,Lower Shabelle region,Qoryoley district,1.853270,44.746950,POINT (44.74695 1.85327),132210,Somalia,520,Africa,1,1,2026-03-15 00:00:00.000,2026-03-15 00:00:00.000,0,0,0,9,9,9,9,520,
623936,SOM-2026-1-750-106,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring News Alert,2026-03-19,Al-Shabab’s blast near Somali capital kills four soldiers""",BBC Monitoring News Alert,2026-03-19,Al-Shabab’s blast near Somali capital kills four soldiers,al-Shabab,2,Mogadishu city,"village of Alamada, near the capital Mogadishu",Banaadir region,Mogadishu district,2.066667,45.366667,POINT (45.366667 2.066667),132931,Somalia,520,Africa,1,1,2026-03-19 00:00:00.000,2026-03-19 00:00:00.000,0,0,0,0,0,4,0,520,
623639,SOM-2026-1-750-87,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,4,"""Hiiraan News,2026-03-27,NISA claims to have killed Al-Shabaab leaders responsible for suicide bombings and international relations"";""Goobjoog News,2026-03-27,NISA kills senior Al-Shabaab leaders"";""Somali National News Agency (SONNA),2026-03-27,NISA and International Partners Neutralize Top Khawaarij Commanders in Precision Strikes Across Middle Juba and Lower Shabelle"";""AllAfrica,2026-03-27,Somali Intelligence Says Two Al-Shabaab Leaders Killed in Operations""",Hiiraan News;Goobjoog News;Somali National News Agency (SONNA);AllAfrica,2026-03-27;2026-03-27;2026-03-27;2026-03-27,NISA claims to have killed Al-Shabaab leaders responsible for suicide bombings and international relations;NISA kills senior Al-Shabaab leaders;NISA and International Partners Neutralize Top Khawaarij Commanders in Precision Strikes Across Middle Juba and Lower Shabelle;Somali Intelligence Says Two Al-Shabaab Leaders Killed in Operations,The National Intelligence Agency (NISA),5,Road between Qunyo Barrow and Jilib,between the Kuunyo Barrow area and the Jilib district,Middle Juba region,Jilib district,0.611111,43.155555,POINT (43.155555 0.611111),130767,Somalia,520,Africa,1,1,2026-03-19 00:00:00.000,2026-03-19 00:00:00.000,0,1,0,0,1,1,1,520,
623649,SOM-2026-1-750-90,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,3,"""African Union,2026-03-26,AUSSOM PR/05/2026"";""Somali National News Agency (SONNA),2026-03-26,Somali National Army kills 40 Al-Shabaab terrorists in lower Shabelle region"";""Xinhua News Agency,2026-03-26,Somali army kills 40 al-Shabaab militants in southern region""",African Union;Somali National News Agency (SONNA);Xinhua News Agency,2026-03-26;2026-03-26;2026-03-26,AUSSOM PR/05/2026;Somali National Army kills 40 Al-Shabaab terrorists in lower Shabelle region;Somali army kills 40 al-Shabaab militants in southern region,AUSSOM,2,Mubaraak village,Mubarak,Lower Shabelle region,Qoryoley district,1.916740,44.773270,POINT (44.77327 1.91674),132210,Somalia,520,Africa,1,1,2026-03-26 00:00:00.000,2026-03-26 00:00:00.000,0,40,0,0,40,40,40,520,
623645,SOM-2026-1-750-89,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,4,"""Goobjoog News,2026-03-29,Somali National Army takes full control of Daynuunay"";""Somali National News Agency (SONNA),2026-03-29,Somali Forces Repel Al-Shabaab Attack, Secure Strategic Daynuunaay Area"";""BBC Monitoring News Alert,2026-03-29,Somali army reportedly kills 21 militants amid regional tensions"";""BBC Monitoring News Alert,2026-03-30,Al-Shabab claims killing 15 soldiers in southern Somalia""",Goobjoog News;Somali National News Agency (SONNA);BBC Monitoring News Alert;BBC Monitoring News Alert,2026-03-29;2026-03-29;2026-03-29;2026-03-30,"Somali National Army takes full control of Daynuunay;Somali Forces Repel Al-Shabaab Attack, Secure Strategic Daynuunaay Area;Somali army reportedly kills 21 militants amid regional tensions;Al-Shabab claims killing 15 soldiers in southern Somalia",The Ministry of Defense,2,Daynuuney town,Daynuunay area,Bay region,Baidoa district,3.039850,43.796879,POINT (43.796879 3.03985),134368,Somalia,520,Africa,1,1,2026-03-29 00:00:00.000,2026-03-29 00:00:00.000,0,0,0,21,21,21,21,520,
623892,ETH-2026-3-1071-5,2026,true,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""BBC Monitoring News Alert,2026-03-02,Al-Shabab execute four alleged US spies in southern Somalia""",BBC Monitoring News Alert,2026-03-02,Al-Shabab execute four alleged US spies in southern Somalia,Al-Shabaab,2,Buulo-Fulay village,Bulo-fulay area,Bay region,Bur Hakaba district,2.110640,43.523290,POINT (43.52329 2.11064),132928,Somalia,520,Africa,1,2,2026-03-01 00:00:00.000,2026-03-02 00:00:00.000,0,0,4,0,4,4,4,,
623633,ETH-2026-3-1071-4,2026,true,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""Hiiraan News,2026-03-15,Al-Shabaab kills 5 civilians accused of spying""",Hiiraan News,2026-03-15,Al-Shabaab kills 5 civilians accused of spying,residents,1,Jilib town,town of Jilib,Middle Juba region,Jilib district,0.495833,42.772778,POINT (42.772778 0.495833),130046,Somalia,520,Africa,1,1,2026-03-15 00:00:00.000,2026-03-15 00:00:00.000,0,0,5,0,5,5,5,,
623929,SOM-2026-2-18661-2,2026,false,Clear,2,18661,16734,Puntland State of Somalia - IS,18661,18661,Puntland State of Somalia - IS,671,671,Puntland State of Somalia,234,234,IS,1,"""BBC Monitoring News Alert,2026-03-14,Suspected IS blast kills seven soldiers in Somalia’s Puntland""",BBC Monitoring News Alert,2026-03-14,Suspected IS blast kills seven soldiers in Somalia’s Puntland,privately-owned Puntland Post,5,Road between Boosaaso and Dhaardaar,along a road linking the port city of Bosaso to the Dhadar village in Qandala town,Bari region,,10.666666,49.888888,POINT (49.888888 10.666666),145180,Somalia,520,Africa,1,1,2026-03-13 00:00:00.000,2026-03-13 00:00:00.000,7,0,0,0,7,7,7,,
623629,SOM-2026-3-18889-0,2026,false,Clear,3,9260,16920,Jubaland State of Somalia - Civilians,9260,18889,Jubaland State of Somalia - Civilians,9260,9260,Jubaland State of Somalia,9999,1,Civilians,2,"""Hiiraan News,2026-03-03,Kismayo: Police officer arrested for killing journalist"";""AllAfrica,2026-03-03,Broadcast Journalist Shot Dead in Kismayo As Police Officer Arrested""",Hiiraan News;AllAfrica,2026-03-03;2026-03-03,Kismayo: Police officer arrested for killing journalist;Broadcast Journalist Shot Dead in Kismayo As Police Officer Arrested,Jubaland authorities and media,1,Kismayo town,city of Kismayo,Lower Juba region,Kismayo district,-0.358173,42.545365,POINT (42.545365 -0.358173),129326,Somalia,520,Africa,1,1,2026-03-02 00:00:00.000,2026-03-02 00:00:00.000,0,0,1,0,1,1,1,,
624620,SAF-2026-2-2-XXX560-33,2026,false,Check dyad,2,2-XXX560,142,XXX560 - XXX560,2-XXX560,284,XXX560 - XXX560,XXX560,3737,XXX560,XXX560,3737,XXX560,1,"""GI-TOC South Africa Organized Crime Observatory,2026-03-29,GANG-RELATED MURDERS AND ATTEMPTS IN SALDANHA BAY AND VREDENBURG, APRIL 2025–MARCH 2026""",GI-TOC South Africa Organized Crime Observatory,2026-03-29,"GANG-RELATED MURDERS AND ATTEMPTS IN SALDANHA BAY AND VREDENBURG, APRIL 2025–MARCH 2026",GI-TOC South Africa Organized Crime Observatory,2,Vredenburg town,"HOPLAND,
PATERNOSTER Madeliefiestraat",Western Cape province,West Coast municipality,-32.906389,17.995833,POINT (17.995833 -32.906389),82476,South Africa,560,Africa,1,1,2026-03-01 00:00:00.000,2026-03-01 00:00:00.000,0,0,0,2,2,2,2,,
624650,SAF-2026-2-2-XXX560-40,2026,false,Check dyad,2,2-XXX560,142,XXX560 - XXX560,2-XXX560,284,XXX560 - XXX560,XXX560,3737,XXX560,XXX560,3737,XXX560,1,"""Cape Argus,2026-03-16,Mass shooting rocks Kalksteenfontein""",Cape Argus,2026-03-16,Mass shooting rocks Kalksteenfontein,"",1,Cape Town city,"Hanekam Street, Kalksteensfontein",Western Cape province,City of Cape Town municipality,-33.916667,18.416667,POINT (18.416667 -33.916667),81037,South Africa,560,Africa,1,1,2026-03-10 00:00:00.000,2026-03-10 00:00:00.000,0,0,0,2,2,2,2,,
624649,SAF-2026-2-2-XXX560-39,2026,false,Check dyad,2,2-XXX560,142,XXX560 - XXX560,2-XXX560,284,XXX560 - XXX560,XXX560,3737,XXX560,XXX560,3737,XXX560,1,"""Cape Argus,2026-03-16,Mass shooting rocks Kalksteenfontein""",Cape Argus,2026-03-16,Mass shooting rocks Kalksteenfontein,Police spokesperson Brigadier Novela Potelwa,1,Cape Town city,"Kalksteenfontein, Soetkop Street",Western Cape province,City of Cape Town municipality,-33.916667,18.416667,POINT (18.416667 -33.916667),81037,South Africa,560,Africa,1,1,2026-03-12 00:00:00.000,2026-03-12 00:00:00.000,0,0,0,3,3,3,3,,
624643,SAF-2026-2-2-XXX560-37,2026,false,Check dyad,2,2-XXX560,142,XXX560 - XXX560,2-XXX560,284,XXX560 - XXX560,XXX560,3737,XXX560,XXX560,3737,XXX560,1,"""Cape Argus,2026-03-13,Three die in Delft taxi rank shooting""",Cape Argus,2026-03-13,Three die in Delft taxi rank shooting,Police spokesperson Colonel Andrè Traut,1,Delft township,"Voorbrug taxi rank, Delft",Western Cape province,City of Cape Town municipality,-33.976249,18.642462,POINT (18.642462435084148 -33.976249239272846),81038,South Africa,560,Africa,1,1,2026-03-12 00:00:00.000,2026-03-12 00:00:00.000,0,0,1,2,3,3,3,,
624651,SAF-2026-2-2-XXX560-41,2026,false,Check dyad,2,2-XXX560,142,XXX560 - XXX560,2-XXX560,284,XXX560 - XXX560,XXX560,3737,XXX560,XXX560,3737,XXX560,1,"""News24 online,2026-03-16,Fresh taxi shootings in Cape Town leave four dead in a week""",News24 online,2026-03-16,Fresh taxi shootings in Cape Town leave four dead in a week,"",3,City of Cape Town municipality,Covid informal settlement,Western Cape province,City of Cape Town municipality,-33.846624,18.590251,POINT (18.590251 -33.846624),81038,South Africa,560,Africa,1,1,2026-03-13 00:00:00.000,2026-03-13 00:00:00.000,0,0,0,1,1,1,1,,
624654,SAF-2026-2-2-XXX560-42,2026,false,Check dyad,2,2-XXX560,142,XXX560 - XXX560,2-XXX560,284,XXX560 - XXX560,XXX560,3737,XXX560,XXX560,3737,XXX560,1,"""News24 online,2026-03-16,Two men killed in another Bishop Lavis shooting""",News24 online,2026-03-16,Two men killed in another Bishop Lavis shooting,Western Cape police spokesperson Captain FC van Wyk,1,Cape Town city,"Kalksteenfontein, Bishop Lavis",Western Cape province,City of Cape Town municipality,-33.916667,18.416667,POINT (18.416667 -33.916667),81037,South Africa,560,Africa,1,1,2026-03-16 00:00:00.000,2026-03-16 00:00:00.000,0,0,0,2,2,2,2,,
624658,SAF-2026-2-2-XXX560-43,2026,false,Check dyad,2,2-XXX560,142,XXX560 - XXX560,2-XXX560,284,XXX560 - XXX560,XXX560,3737,XXX560,XXX560,3737,XXX560,1,"""Cape Times,2026-03-18,Brutal taxi-related shooting claims life of Codeta rank manager and woman in Delft""",Cape Times,2026-03-18,Brutal taxi-related shooting claims life of Codeta rank manager and woman in Delft,Police spokesperson Wesley Twigg,1,Delft township,near his office at the Palm taxi rank in Delft South,Western Cape province,City of Cape Town municipality,-33.976249,18.642462,POINT (18.642462435084148 -33.976249239272846),81038,South Africa,560,Africa,1,1,2026-03-16 00:00:00.000,2026-03-16 00:00:00.000,0,0,1,1,2,2,2,,
624659,SAF-2026-2-2-XXX560-44,2026,false,Check dyad,2,2-XXX560,142,XXX560 - XXX560,2-XXX560,284,XXX560 - XXX560,XXX560,3737,XXX560,XXX560,3737,XXX560,1,"""Cape Argus,2026-03-19,Shooting of suspected gang boss sparks revenge fears""",Cape Argus,2026-03-19,Shooting of suspected gang boss sparks revenge fears,Police spokesperson Captain FC Van Wyk,1,Cape Town city,Elsies River,Western Cape province,City of Cape Town municipality,-33.916667,18.416667,POINT (18.416667 -33.916667),81037,South Africa,560,Africa,1,1,2026-03-17 00:00:00.000,2026-03-17 00:00:00.000,0,0,0,1,1,1,1,,
624661,SAF-2026-2-2-XXX560-45,2026,false,Check dyad,2,2-XXX560,142,XXX560 - XXX560,2-XXX560,284,XXX560 - XXX560,XXX560,3737,XXX560,XXX560,3737,XXX560,1,"""Cape Times,2026-03-20,Elsies River reeling as violence claims teen boys, injures girl and grandmother""",Cape Times,2026-03-20,"Elsies River reeling as violence claims teen boys, injures girl and grandmother",Police spokesperson FC van Wyk,1,Cape Town city,"corner of Bourne Road and Kriebos, Elsie´s river",Western Cape province,City of Cape Town municipality,-33.916667,18.416667,POINT (18.416667 -33.916667),81037,South Africa,560,Africa,1,1,2026-03-18 00:00:00.000,2026-03-18 00:00:00.000,0,0,0,2,2,2,2,,
624898,SAF-2026-2-2-XXX560-49,2026,false,Check dyad,2,2-XXX560,142,XXX560 - XXX560,2-XXX560,284,XXX560 - XXX560,XXX560,3737,XXX560,XXX560,3737,XXX560,1,"""Cape Times,2026-03-25,Taxi bosses fear more bloodshed after another deadly Delft shooting""",Cape Times,2026-03-25,Taxi bosses fear more bloodshed after another deadly Delft shooting,"Nceba Enge, chairperson of Codeta, Police",1,Delft township,Delft,Western Cape province,City of Cape Town municipality,-33.976249,18.642462,POINT (18.642462435084148 -33.976249239272846),81038,South Africa,560,Africa,1,1,2026-03-24 00:00:00.000,2026-03-24 00:00:00.000,0,0,0,1,1,1,1,,
624906,SAF-2026-2-2-XXX560-50,2026,false,Check dyad,2,2-XXX560,142,XXX560 - XXX560,2-XXX560,284,XXX560 - XXX560,XXX560,3737,XXX560,XXX560,3737,XXX560,1,"""Cape Argus,2026-03-26,Mobility Department calls on taxi industry to end violence""",Cape Argus,2026-03-26,Mobility Department calls on taxi industry to end violence,Police spokesperson Sergeant Wesley Twigg,1,Cape Town city,"Mowbray, WC",Western Cape province,City of Cape Town municipality,-33.916667,18.416667,POINT (18.416667 -33.916667),81037,South Africa,560,Africa,1,1,2026-03-25 00:00:00.000,2026-03-25 00:00:00.000,0,0,0,1,1,1,1,,
624921,SAF-2026-2-2-XXX560-51,2026,false,Check dyad,2,2-XXX560,142,XXX560 - XXX560,2-XXX560,284,XXX560 - XXX560,XXX560,3737,XXX560,XXX560,3737,XXX560,1,"""Cape Argus,2026-03-30,Taxi driver killed, another wounded""",Cape Argus,2026-03-30,"Taxi driver killed, another wounded",Police spokesperson Sergeant Wesley Twigg,1,Delft township,on the corner of Delft Main Road and Tamarisk Street,Western Cape province,City of Cape Town municipality,-33.976249,18.642462,POINT (18.642462435084148 -33.976249239272846),81038,South Africa,560,Africa,1,1,2026-03-27 00:00:00.000,2026-03-27 00:00:00.000,0,0,0,1,1,1,1,,
624923,SAF-2026-3-944-1,2026,false,Clear,3,102,477,Government of South Africa - Civilians,102,944,Government of South Africa - Civilians,102,102,Government of South Africa,9999,1,Civilians,1,"""Cape Argus,2026-03-31,Boy (14) with disability shot by cops""",Cape Argus,2026-03-31,Boy (14) with disability shot by cops,Independent Police Investigative Directorate (Ipid) spokesperson Phaladi Shuping,1,Delft township,"Suburban, Delft South",Western Cape province,City of Cape Town municipality,-33.976249,18.642462,POINT (18.642462435084148 -33.976249239272846),81038,South Africa,560,Africa,1,1,2026-03-25 00:00:00.000,2026-03-25 00:00:00.000,0,0,1,0,1,1,1,560,
625093,SSD-2026-2-2-XXX626-1,2026,false,Check dyad,2,2-XXX626,197,XXX626 - XXX626,2-XXX626,394,XXX626 - XXX626,XXX626,3792,XXX626,XXX626,3792,XXX626,1,"""Radio Tamazuj,2026-03-28,24 killed, 37 wounded in Gogrial East cattle raid""",Radio Tamazuj,2026-03-28,"24 killed, 37 wounded in Gogrial East cattle raid",authorities,3,Gogrial East county,Gogrial East County,Warap state,Gogrial East county,8.400000,28.350000,POINT (28.35 8.4),141537,South Sudan,626,Africa,1,1,2026-03-27 00:00:00.000,2026-03-27 00:00:00.000,0,0,0,24,24,24,24,,
622745,SSD-2026-3-3-XXX626-5,2026,false,Check dyad,3,XXX626,4456,XXX626 - Civilians,XXX626,5062,XXX626 - Civilians,XXX626,3792,XXX626,9999,1,Civilians,1,"""Radio Tamazuj,2026-03-18,7 killed, 4 wounded in cattle raid in Twic County""",Radio Tamazuj,2026-03-18,"7 killed, 4 wounded in cattle raid in Twic County",Twic County’s executive director,3,Twic county,Ayen Amuol cattle camp,Warap state,Twic county,9.100000,28.500000,POINT (28.5 9.1),142978,South Sudan,626,Africa,1,1,2026-03-17 00:00:00.000,2026-03-17 00:00:00.000,0,0,7,0,7,7,7,,
624558,SSD-2026-3-3-XXX626-6,2026,false,Check,3,XXX626,4456,XXX626 - Civilians,XXX626,5062,XXX626 - Civilians,XXX626,3792,XXX626,9999,1,Civilians,3,"""Xinhua News Agency,2026-03-30,At least 74 killed in attack at South Sudan gold mine"";""Agence France Presse,2026-03-30,Gold mine attack in South Sudan kills at least 73 people: vice president"";""Radio Tamazuj,2026-03-30,Over 70 killed in attack on gold mine near Juba""",Xinhua News Agency;Agence France Presse;Radio Tamazuj,2026-03-30;2026-03-30;2026-03-30,At least 74 killed in attack at South Sudan gold mine;Gold mine attack in South Sudan kills at least 73 people: vice president;Over 70 killed in attack on gold mine near Juba,spokesperson for the South Sudan National Police Service,4,Central Equatoria state,"gold mining site in Khor Kaltan area, Central Equatoria",Central Equatoria state,,4.750000,31.000000,POINT (31 4.75),136503,South Sudan,626,Africa,1,1,2026-03-28 00:00:00.000,2026-03-28 00:00:00.000,0,0,74,0,74,74,74,,
622747,SSD-2026-1-12413-8,2026,true,Check deaths,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""Radio Tamazuj,2026-03-11,SSPDF says it captured strategic Akobo town""",Radio Tamazuj,2026-03-11,SSPDF says it captured strategic Akobo town,SSPDF spokesman,2,Akobo town,Akobo town area,Jonglei state,Akobo county,7.783333,33.016667,POINT (33.016667 7.783333),140827,South Sudan,626,Africa,1,1,2026-03-10 00:00:00.000,2026-03-10 00:00:00.000,13,0,0,0,13,63,13,626,
625096,SSD-2026-2-16702-0,2026,false,Clear,2,16702,15269,Pakam Dinka - Gok Dinka,16702,16702,Pakam Dinka - Gok Dinka,6341,6341,Pakam Dinka,583,583,Gok Dinka,1,"""Radio Tamazuj,2026-03-24,Communal violence in Lakes State leaves 10 dead""",Radio Tamazuj,2026-03-24,Communal violence in Lakes State leaves 10 dead,local officials,3,Cueibit county,Mabor cattle camp,Lakes state,Cueibit county,7.246520,29.248800,POINT (29.2488 7.24652),140099,South Sudan,626,Africa,1,1,2026-03-23 00:00:00.000,2026-03-23 00:00:00.000,0,0,0,10,10,10,10,,
625184,IRN-2026-1-18868-33,2026,true,Check geography,1,"",16905,"Iran - Israel, United States of America",18868,18868,"Government of Iran - Government of Israel, Government of United States of America",114,114,Government of Iran,9865,9865,"Government of Israel, Government of United States of America",2,"""Al Jazeera English,2026-03-05,Sri Lanka evacuates crew of second Iranian vessel after US sunk IRIS Dena


AU 


Faisal Ali"";""Agence France Presse,2026-03-06,Sri Lanka denounces war deaths, houses Iran sailors""",Al Jazeera English;Agence France Presse,2026-03-05;2026-03-06,"Sri Lanka evacuates crew of second Iranian vessel after US sunk IRIS Dena


AU 


Faisal Ali;Sri Lanka denounces war deaths, houses Iran sailors","US Defense Secretary Pete Hegseth, Sri Lanka’s Foreign Minister Vijitha Herath, Iran's military",2,Colombo city,"near Colombo, inside Sri Lanka’s exclusive economic zone but beyond its territorial waters",Western province,Colombo district,6.931944,79.847778,POINT (79.847778 6.931944),139480,Sri Lanka,780,Asia,1,1,2026-03-04 00:00:00.000,2026-03-04 00:00:00.000,104,0,0,0,104,104,104,630,
622823,SUD-2026-2-2-XXX625-5,2026,false,Check dyad,2,2-XXX625,145,XXX625 - XXX625,2-XXX625,290,XXX625 - XXX625,XXX625,3740,XXX625,XXX625,3740,XXX625,1,"""Darfur 24,2026-03-18,Four people killed in tribal clashes in West Darfur""",Darfur 24,2026-03-18,Four people killed in tribal clashes in West Darfur,"",2,Al Kereinik village,Qalala area of ​​Krink locality,West Darfur state,Kereinik district,13.366320,22.883290,POINT (22.88329 13.36632),148726,Sudan,625,Africa,1,1,2026-03-18 00:00:00.000,2026-03-18 00:00:00.000,0,0,0,4,4,4,4,,
623551,CHA-2026-3-932-2,2026,false,Check,3,87,465,Government of Chad - Civilians,87,932,Government of Chad - Civilians,87,87,Government of Chad,9999,1,Civilians,1,"""Darfur 24,2026-03-23,Chadian army kills Sudanese in central Darfur""",Darfur 24,2026-03-23,Chadian army kills Sudanese in central Darfur,Eyewitnesses and local sources,2,Um Dukhun town,"Um Sisiya area, west of Um Dukhun town",Central Darfur state,Umm Dukhun district,11.124528,22.959498,POINT (22.9594983 11.1245287),145846,Sudan,625,Africa,1,1,2026-03-22 00:00:00.000,2026-03-22 00:00:00.000,0,0,5,0,5,5,5,483,
622869,SUD-2026-2-10324-0,2026,false,Clear,2,10324,9714,Tarjam - Beni Halba Baggara,10324,10324,Tarjam - Beni Halba Baggara,2000,2000,Tarjam,995,995,Beni Halba Baggara,3,"""Darfur 24,2026-03-19,38 Chadian citizens killed and wounded"";""Darfur 24,2026-03-18,Deaths and injuries during tribal clashes in South Darfur"";""Darfur 24,2026-03-21,Death toll rises in tribal conflict in South Darfur""",Darfur 24;Darfur 24;Darfur 24,2026-03-19;2026-03-18;2026-03-21,38 Chadian citizens killed and wounded;Deaths and injuries during tribal clashes in South Darfur;Death toll rises in tribal conflict in South Darfur,Sudan War Monitor; Darfur 24,2,Abu Ajurah village,Abu Ajoura area of ​​Al-Salam locality,South Darfur state,El Salam district,11.583177,24.675650,POINT (24.67565 11.583177),146570,Sudan,625,Africa,2,2,2026-03-18 00:00:00.000,2026-03-20 00:00:00.000,0,0,0,17,17,17,17,,
622744,SUD-2026-1-18621-96,2026,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Ayin Network,2026-03-11,Sudan in a week Ayin News Bulletin issue #24""",Ayin Network,2026-03-11,Sudan in a week Ayin News Bulletin issue #24,Ayin Network (aid worker),4,Blue Nile state,Blue Nile state,Blue Nile state,,11.150000,34.100000,POINT (34.1 11.15),145869,Sudan,625,Africa,2,5,2026-01-01 00:00:00.000,2026-03-11 00:00:00.000,0,0,0,151,151,151,151,625,
620384,SUD-2026-1-18621-64,2026,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Darfur 24,2026-03-02,Civilian casualties in bombing of Dilling in South Kordofan  """,Darfur 24,2026-03-02,Civilian casualties in bombing of Dilling in South Kordofan,Sources from the city told Darfur24,1,Dilling town,"residential neighborhoods, including Al-Turuq, Al-Marafid, Kajanq, Al-Hilla Al-Jadeeda, Billa, Kanjar, and Al-Mak neighborhoods in the city of Dilling",South Kordofan state,Dilling district,12.050000,29.650000,POINT (29.65 12.05),147300,Sudan,625,Africa,1,1,2026-03-02 00:00:00.000,2026-03-02 00:00:00.000,0,0,2,0,2,2,2,625,
620387,SUD-2026-1-18621-65,2026,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,1,"""Darfur 24,2026-03-05,Dozens killed in drone strike on market in North Darfur""",Darfur 24,2026-03-05,Dozens killed in drone strike on market in North Darfur,eyewitnesses and medical sources,2,El Harra village,"market of Al-Hara town, located about 30 kilometers north of Kabkabiya",North Darfur state,Kebkabiya district,13.637833,24.017123,POINT (24.017123 13.637833),149449,Sudan,625,Africa,1,1,2026-03-04 00:00:00.000,2026-03-04 00:00:00.000,0,0,0,24,24,24,24,625,
620441,SUD-2026-1-18621-71,2026,true,Clear,1,309,309,Sudan: Government,18621,18621,Government of Sudan - SFA,112,112,Government of Sudan,9645,9645,SFA,4,"""Sudan War Monitor,2026-03-05,Commander Jagoud Makwar confirms that 75 people were killed and 80 wounded in the city of Al-Mujlad."";""OHCHR,2026-03-12,Sudan: Türk appalled by surge in deadly drone attacks on civilians in Kordofan and White Nile"";""Sudan War Monitor,2026-03-10,More than 270 people were killed or injured in the marches in Kordofan during one month."";""Sudan Tribune,2026-03-13,UN says over 200 civilians killed in 10 days of Sudan drone strikes""",Sudan War Monitor;OHCHR;Sudan War Monitor;Sudan Tribune,2026-03-05;2026-03-12;2026-03-10;2026-03-13,Commander Jagoud Makwar confirms that 75 people were killed and 80 wounded in the city of Al-Mujlad.;Sudan: Türk appalled by surge in deadly drone attacks on civilians in Kordofan and White Nile;More than 270 people were killed or injured in the marches in Kordofan during one month.;UN says over 200 civilians killed in 10 days of Sudan drone strikes,Commander and Governor of South Kordofan/Nuba Mountains region Jagod Makwar Marada; OHCHR,1,Muglad town,city of Al-Mujlad,West Kordofan state,Abyei - Muglad district,11.033889,27.740000,POINT (27.74 11.033889),145856,Sudan,625,Africa,1,1,2026-03-04 00:00:00.000,2026-03-04 00:00:00.000,0,0,50,0,50,75,50,625,
